-3.262723856181117e-06,-2.4576106274395386e-06,-1.8263471136797184e-07,1.6758332770989796e-06,-4.755476027359799e-06,-3.313321536271628e-06,-4.273089906029539e-06,-2.790525964603133e-06,-3.1381553157010804e-06,-7.410118433584488e-06,-4.736499187262739e-06,-3.67289270147216e-06,1.090594493015945e-06,-5.481189837040223e-06,-6.1409603806008835e-06,-7.4598023472616394e-06,-1.2043417838274854e-05,-7.011752418181908e-06,-8.914693139555146e-06,3.570576396749054e-08,-5.515612555770372e-06,-8.18662010304024e-06,-5.750602568030544e-06,-6.984082136383507e-06,-8.265793248917329e-06,-5.007782855173444e-06,-1.1799357112371189e-05,-6.693773289439714e-06,-4.6503467613264404e-06,-7.405936866998629e-06,-8.629270425924488e-06,-1.237216614235003e-05,-1.1920958395034986e-05,-1.0870196630269197e-05,-9.376755706954848e-06,-7.244731408671236e-06,-5.217394559554687e-06,-8.112144304117158e-06,-1.2305327614899634e-05,-4.072445869984461e-06,-6.195685255503663e-06,-7.142625418145834e-06,-1.092778643403922e-05,-1.0270968662629644e-05,-1.0534931275551969e-05,-9.202763948471658e-06,-1.4123207787812398e-05,-1.0083963472527519e-05,-9.747463362137915e-06,-6.533986878127e-06,-1.4893012841611342e-05,-1.4550351039265721e-05,-1.7004341114423886e-05,-1.122914639232293e-05,-1.0053728411214345e-05,-1.0529809419113388e-05,-1.3793105301248727e-05,-1.2408647792629577e-05,-1.2025960036370347e-05,-1.2352287483008876e-05,-1.644635793828835e-05,-1.316710563381529e-05,-8.587298040216609e-06,-1.7800302095181287e-05,-1.384517280159271e-05,-1.4460494667035929e-05,-1.411325613224448e-05,-1.2688326139754644e-05,-1.3068766941300473e-05,-1.6860369479093142e-05,-1.559807417463109e-05,-1.7174535599240372e-05,-1.0841239188624128e-05,-1.2536090417692576e-05,-8.663089406881138e-06,-1.010486312089435e-05,-1.0337064955703374e-05,-1.2872953713435865e-05,-1.7559201320997022e-05,-1.1790112625758633e-05,-9.262855021239071e-06,-1.2817117149327363e-05,-1.410911882233743e-05,-1.3764004912153755e-05,-1.0328153295662639e-05,-1.5603752481648545e-05,-1.3449934359594471e-05,-9.812270387960496e-06,-1.3034086627791845e-05,-7.858055833564799e-06,-9.609125527739117e-06,-1.4643732927614679e-05,-1.0102031316006302e-05,-9.47958191938901e-06,-1.3335168286745758e-05,-1.5309461698745196e-05,-9.218135603928265e-06,-1.0235771088183111e-05,-1.172044523826902e-05,-8.516267701857793e-06,-1.2936047341795026e-05,-8.483129099626182e-06,-7.655305892126821e-06,-1.032360548524698e-05,-1.1987350953808882e-05,-1.4147271690242873e-05,-8.511718419126957e-06,-1.1576016975900917e-05,-1.2680244579622565e-05,-7.41363501588312e-06,-7.853297522469534e-06,-1.3196020572554133e-05,-1.2140593239610118e-05,-1.3494900541571896e-05,-8.39645870923712e-06,-1.077910263203575e-05,-1.531140781646985e-05,-6.758714519697565e-06,-6.476963286764034e-06,-6.473985549545764e-06,-9.512786836951915e-06,-1.1025769792292314e-05,-8.222184145887908e-06,-1.223374147624857e-05,-3.3778728703844966e-06,-8.72983976327983e-06,-1.130107520870075e-05,-8.784615583204365e-06,-8.564819901006273e-06,-4.4293092924875085e-06,-4.767165016169264e-06,-5.100626401128845e-06,-1.0839626120446803e-05,-7.0418380516597516e-06,-6.91905348720697e-06,-7.978496184037314e-06,-6.240305042597857e-06,-2.087744822718904e-06,-3.916967512176731e-06,-2.849347584953583e-06,-2.959953868783854e-06,7.370896471886219e-08,-6.352229712754967e-06,-2.9657918632427786e-06,-6.356486884977232e-06,-1.2100448126892564e-05,-6.498360301012467e-06,-4.035113719386558e-06,-5.614380320226644e-06,-2.0448251294865894e-06,-4.2567850856670355e-06,-2.2410574990361714e-06,-4.2161163651178555e-06,6.860040429581941e-07,-3.844051187261804e-06,-3.0483288777424046e-06,-5.413812857330342e-07,-1.1911139664439998e-06,2.8544866126779843e-06,-8.193861458874944e-07,-6.003018913569474e-06,-6.89656357998021e-07,-2.7912410953130085e-06,-6.922734385181897e-06,-3.8114773633350735e-06,3.6555681645352125e-06,-3.2643300567710875e-07,5.847711394211574e-07,4.029426289523002e-06,-2.140719928623377e-06,1.9167251596493788e-06,-1.8142366804945893e-06,-7.27695519173279e-07,1.395740902858901e-06,6.454359114508238e-06,-1.5832897217382744e-06,3.897878520401785e-06,2.9110507821304926e-06,1.7022062238350277e-07,-9.277995248619545e-07,-1.9168260540941992e-06,5.8732029069873305e-06,-1.5564966574236201e-06,1.2983380177901706e-06,4.975554818536222e-06,8.839668265172092e-07,5.1477501086722815e-06,3.621981170090166e-06,3.0844178979304666e-06,-5.584792560920021e-07,7.312204556802982e-06,-1.3901679341197287e-06,5.876238140009094e-06,-9.996263358535594e-07,6.206182893788291e-06,2.94334198756298e-06,3.935829975826182e-06,2.19155991100215e-06,5.371305374456867e-06,4.626710936504066e-06,-1.5954439597794549e-06,-2.769335412492974e-06,3.465334879569966e-06,-2.055642876139527e-07,2.259496267245529e-06,3.529222287366064e-06,3.365485806411074e-06,5.321116121050402e-06,5.44626743409155e-06,2.4355874515469134e-07,7.593769301777578e-06,5.3950913638866744e-06,4.129098347394853e-06,5.459791259521163e-06,3.6711714238553816e-06,3.931816669663538e-06,7.744682371519491e-07,4.054600666885557e-06,5.29023743918761e-06,3.245801253464313e-06,4.067537391952971e-06,-3.2712597106594974e-06,3.1549281310437414e-06,-3.633513289894437e-06,-2.008085933115962e-06,-8.285253218436305e-07,5.301348185823691e-06,5.3643090848841245e-06,9.745636592758718e-08,4.37372324282938e-06,-1.4464812806881756e-06,4.521440439398665e-06,-2.2299720714043713e-06,-5.838830227690224e-07,1.7519287930984128e-06,-1.0354577804447218e-06,-4.563207118853138e-06,-8.746459464340338e-07,3.5621045111700153e-06,4.457189570138521e-06,-1.18613437150716e-06,-5.2552039633329926e-06,-5.387107762141185e-06,5.082865703111529e-06,-3.624685404935767e-07,3.5172422273441017e-07,1.4549856693818986e-06,3.98169138993574e-06,3.3622329450452508e-06,3.341722478207717e-06,1.7403100859419224e-06,4.3778037968193905e-06,2.761760451711174e-07,-1.0474061774406676e-06,4.509685767575826e-06,2.4373942440883252e-06,3.8013037110911677e-07,2.788638715302852e-06,-2.0548228573525775e-06,3.966415993877023e-07,3.0297071778755687e-06,-5.126609370567677e-07,-3.899636851408464e-06,-9.581066630636987e-07,1.7698133705404671e-06,1.067085126975382e-06,6.831694440426066e-07,-2.715870897143274e-06,4.1826935974138274e-06,2.8104483044311365e-06,-1.3517753443578372e-06,-2.840410015752567e-06,6.862980314460076e-07,-9.088681753533906e-07,3.829179808282774e-07,1.7882150349156416e-06,3.851087712968987e-06,-1.4239338032070258e-06,2.2862265255384866e-06,4.178856732266119e-06,4.850298622360564e-08,-1.8603267744576734e-06,-1.511886336268401e-07,1.0020900756039076e-06,2.383484153474954e-06,-9.551930854184222e-07,2.0229823474456964e-06,-5.081970521764443e-07,4.394032577171977e-06,1.0698212668050247e-06,2.134841397461963e-06,-4.6268122254610494e-06,2.2837614228462533e-06,-6.939993655950068e-07,-3.913642546517514e-06,3.7396868442819973e-06,-3.4871669101626497e-07,1.3889306458669095e-06,-2.2466062062434085e-06,5.792502693159937e-06,-1.496014602956476e-06,2.5264206530887283e-06,4.550617907367318e-06,3.90627703221711e-06,3.7937332741166436e-06,-6.971173730779214e-07,-4.836912136700523e-07,2.2739382134175826e-06,1.1798126922308656e-06,5.41095769271414e-07,1.407336464655761e-06,-2.884003701441849e-06,2.093535514148083e-06,-3.043915929895868e-06,-2.4597062645167975e-06,-1.1106063669870916e-06,-1.2758871801294986e-06,-3.5841957880841984e-06,-2.226011151751575e-06,-1.4555360014625102e-06,-5.855566180407848e-07,-3.0471136302987364e-06,1.9433306997405187e-06,1.4219287864068968e-06,-1.0523721130419892e-06,4.4105514572222277e-07,-1.0823795128803398e-06,-1.6875278415041756e-06,3.62180532693015e-06,2.5413306888147556e-06,1.7672819459783131e-06,-9.691982472289834e-07,-1.8215692152077574e-06,4.486924597812238e-06,1.8410650671302259e-06,-1.4586071902729008e-06,3.7165096909477233e-06,-3.0119063203328543e-06,3.440847302935379e-06,-1.5198926453060569e-06,-2.193026118908317e-06,2.2773427936626016e-06,-3.8123480730264432e-06,2.6857480240566954e-06,-4.351384462537409e-07,1.4909331021540071e-06,-2.808569080020624e-06,-1.0803680008387888e-06,1.438946131536052e-08,-3.063276801679916e-07,-5.658902438434459e-07,-4.991632953500546e-06,-9.91682422389716e-07,1.1716906444685169e-06,1.5040928944924573e-06,-1.8215950150156609e-06,-2.155675464374099e-06,-7.561529508185887e-07,-1.1249698769603897e-07,-4.40275175682188e-06,-2.6154712252607506e-07,-3.0896265992607367e-06,3.228355720167883e-06,3.0880037625553616e-06,-3.2565915855109995e-06,-1.4164798270922083e-06,-2.839875994516154e-06,-2.1802024019363374e-06,9.711047239842305e-07,-2.13676498913052e-06,-2.6326376166523497e-06,-5.208119808005806e-06,2.51372174524502e-06,-5.299148612612465e-06,2.4331554902127437e-06,6.0653281313417615e-06,4.065160905082739e-06,2.12698421268021e-06,5.688583884949238e-06,-2.9533231303808065e-06,-2.043416913572003e-06,1.3351464869707616e-06,-3.2025736908961224e-06,1.2536060166231293e-06,5.854233320078469e-07,-3.186369994170144e-06,-3.227166516038767e-07,4.000871224504673e-06,-7.304815169577709e-07,-2.434263371134612e-08,2.307868576207405e-06,-8.672849780100568e-07,3.4250099738027923e-06,-8.183689495891117e-07,-6.679594664268982e-08,-6.635968752401407e-08,-1.143649890130358e-06,-2.171369292749991e-06,-3.336957757122478e-06,-2.4427952440893046e-06,8.765697623036278e-07,2.593319229044301e-06,7.49029211233683e-07,2.252371795731046e-06,-3.255321459654583e-07,-3.903962338075198e-06,-1.0882959654275163e-06,-3.3907998802776e-06,-8.391956407602132e-07,3.6153201861392417e-06,7.549771254602928e-07,-2.2274934559237364e-06,-6.107470171160051e-06,4.0583532596538677e-07,-1.8078332596925692e-07,-2.212923060258942e-06,7.828207913864006e-06,5.606640837204715e-06,-8.095161967649536e-08,2.005604235036035e-06,2.214865426267446e-06,-4.303973372511281e-06,1.0472886474344274e-06,1.0235249266225085e-06,-1.8775887701534688e-06,-3.700096407514813e-06,3.1743708715867583e-07,-3.105057911852507e-06,5.230337317601465e-06,-3.3082134497434556e-06,-8.946601934418383e-07,-4.189697866909017e-06,-3.682196154924876e-06,-3.847339370939834e-07,-4.455553579705041e-06,3.815477887672688e-06,6.123661434524611e-07,-3.2867240104049324e-06,2.0651548150525248e-06,-2.06801574953115e-07,9.70300000917304e-07,3.3600954311790127e-06,1.7870634281117816e-06,4.173252754786733e-06,-4.731931456580277e-06,2.072299030101881e-06,-3.767986202790129e-06,1.2832046859778341e-06,4.4417432203091796e-06,-4.835681235682996e-07,-1.4698311629736102e-06,7.372193899498058e-07,2.384678458847123e-06,5.926264334116193e-06,-8.285197454731303e-10,5.1624842578020005e-06,4.7459382147041144e-06,-1.3265703722374778e-06,5.818284866884971e-06,5.31414930488561e-06,5.481373128939251e-06,-1.8084666176509457e-06,6.177323016157646e-06,2.6031685583968633e-06,4.003167734325984e-06,1.095262980599843e-05,1.6614651025238707e-06,6.579513513072863e-06,1.033860755712114e-05,9.757335084632535e-06,6.901206544923434e-06,5.87984123924059e-06,4.89382580961169e-06,1.2711248380225391e-05,6.25580769260139e-06,5.636868578313509e-06,5.7609303074422386e-06,6.874381832132204e-06,5.555748301135121e-06,5.649883381650906e-06,1.0527034261434709e-05,6.502719009982864e-06,8.807931886395916e-06,7.71108955407107e-06,4.124442955662633e-06,9.90591751708169e-06,1.0210691862114683e-05,9.62747697759122e-06,1.330696378963812e-05,1.4594076337764648e-05,9.228248390971639e-06,1.3449758782518959e-05,1.1014529456757821e-05,5.393800760719237e-06,1.199806747585512e-05,1.0848109275265555e-05,9.405592523675472e-06,1.2534182691765543e-05,7.959772432815999e-06,1.3894996225447662e-05,1.1264650800474898e-05,1.1146305171209795e-05,1.068194965781492e-05,8.277249656398531e-06,9.094463637212759e-06,9.916013097296283e-06,1.2826760402569347e-05,7.723898070637811e-06,9.13672652469349e-06,1.0471067561233455e-05,9.611671668062679e-06,1.1920162562161609e-05,1.2769205478838858e-05,-1.279563888442727e-06,3.2422976158922956e-06,7.617998630884231e-06,6.6030368971508215e-06,6.971730883773332e-06,5.443717743622017e-06,3.5403329778384338e-06,5.581984084727308e-06,6.372355853113567e-06,5.95784451101719e-06,1.4418502271042474e-06,3.3378705225862525e-06,8.055889196405123e-06,9.345966144125321e-06,1.505355467357704e-06,6.534632729168803e-06,2.4125956109137524e-06,5.445121577403057e-06,-1.0514513699087978e-06,7.867926822294128e-06,8.08285401660124e-06,1.2161580111417041e-05,8.250630335901412e-06,1.7420407206522242e-06,5.020034080503938e-06,2.801402276408272e-06,6.032361576873722e-06,4.711703219857333e-06,3.0396208165054443e-06,6.021727294378611e-06,6.972062485053802e-07,3.0265656582979935e-06,8.6417662754501e-06,8.366300422604248e-06,4.720373882720068e-06,7.80658611058557e-06,7.210551990240265e-07,2.945891176195809e-06,7.273527277494449e-06,5.376949040721912e-06,-3.7947730261997006e-07,4.40435925852516e-06,1.1728447059081598e-06,5.589694820426941e-06,5.857151735500653e-06,1.9694422431906105e-06,8.119672049726702e-06,9.882035207370764e-06,8.84530302974608e-06,1.5704140437768694e-06,7.937944747900698e-06,3.6868072554015785e-06,6.459800119465709e-06,5.205489450590613e-06,3.4768928339337592e-06,9.695293104107945e-06,8.699277550321943e-06,1.2567546558337953e-05,4.143162406016797e-06,5.856219074700119e-06,6.59720991806481e-06,1.0686759838099133e-05,6.257686099189048e-06,1.2442246467249283e-05,8.037510762817103e-06,7.566463662964933e-06,7.002568436841542e-06,5.540136899533028e-06,5.057737295936208e-06,9.878292879458363e-06,7.334326001014227e-06,8.568564190721068e-06,3.984528591550696e-06,4.203062740994586e-06,7.098353986802017e-06,1.4339886703583698e-06,2.8112630655715277e-06,2.3690945996845897e-06,3.2929213634792876e-08,3.3838668112426287e-06,-2.8938400946721656e-06,1.1555640019997748e-06,1.6335762716118836e-06,4.333550852853037e-06,5.363707438433826e-07,5.780883434409857e-07,3.7856604861214874e-06,1.202355542015691e-06,1.5339428264089913e-06,1.3947510470533624e-06,6.742053190256189e-07,1.4570324342767616e-06,-2.9204784978486792e-06,-3.5172881861910287e-06,3.821442169101613e-06,-6.5126847595839435e-06,-5.03966713031342e-06,-4.018113641839284e-07,-1.6462237144816232e-06,-6.904472115394116e-06,-1.2590763491516426e-06,-1.3596898508119434e-06,-8.46385229076154e-06,7.410918213258649e-07,-6.8176380354132985e-06,-6.024049930109379e-06,-5.341156832273603e-06,-3.1777819285839233e-06,1.0003946968511563e-07,-1.6141227238712419e-06,-3.97709042156636e-06,-6.511711968555355e-06,-9.605640406098782e-06,-5.940769649922412e-06,-4.133611437214007e-06,-5.29260801466348e-06,-8.088127196442033e-06,-6.911135766736685e-06,1.1490288671118754e-06,-8.93318973708631e-06,-5.401588453136336e-06,-5.3153614682418156e-06,-9.779389167827684e-06,-5.300984778754897e-06,-3.832244826338527e-06,-1.3371531684290244e-05,-7.800414953664735e-06,-8.158936099113505e-06,-7.1954755750617224e-06,-8.831783813990889e-06,-8.347694239082627e-06,-1.4572310692802335e-05,-8.565686844360196e-06,-4.564152240332416e-06,-1.5830242881365698e-05,-7.442950143138683e-06,-1.3824431808737162e-05,-8.355373354271648e-06,-8.516299723090842e-06,-1.515399790630835e-05,-9.365932316624026e-06,-9.84073787991473e-06,-7.325092400341402e-06,-1.2675119897800657e-05,-9.113568900687344e-06,-7.329148024265339e-06,-9.359234233513868e-06,-6.532107683643904e-06,-9.11531263977155e-06,-8.278774255401108e-06,-1.0740331761898409e-05,-9.545374663334053e-06,-1.0538127374965288e-05,-1.003773863513758e-05,-1.1433807762138297e-05,-1.0800753485979129e-05,-4.752831634639472e-06,-6.514900419929036e-06,-1.1488742911047097e-05,-1.0304789306801576e-05,-1.2233100529041092e-05,-1.0443908191716917e-05,-8.406489973436617e-06,-1.0027345945094722e-05,-6.850464832738722e-06,-8.79460269236561e-06,-9.005906022252055e-06,-8.840532975067812e-06,-5.213968417734971e-06,-6.4258774905172306e-06,-9.274328477229998e-06,-2.1702483160418014e-06,-1.8917013920871622e-06,-2.068802464560854e-06,-7.06120610979e-06,-1.5792886906657773e-06,-6.9457727110847425e-06,-3.1215719364440013e-06,-7.87812009056811e-06,-5.71812592656422e-06,-4.81332243807399e-06,-6.249780834661812e-06,-7.0574988985292954e-06,-6.043344832264353e-07,-7.5090081809656456e-06,-1.1011124350651358e-06,6.571252033138444e-09,-6.512953360928193e-06,-2.443751577598056e-06,-4.633747129298222e-06,-4.620642313675836e-06,-3.0223865136168913e-06,-2.290884193526341e-07,-3.7394292744293003e-06,-3.2112060177498655e-06,-1.591184564310311e-06,-2.3547238274583035e-06,-3.1363850855975163e-06,-5.581496431714286e-07,-1.1622763321211503e-06,-1.2149858411171896e-07,-2.4937238604955686e-06,1.5738663779095607e-06,-5.696111351896032e-06,-2.874032338501922e-06,-6.8361500844589416e-06,-1.0142010943493828e-07,-3.3186054587799335e-06,-4.041470165568065e-06,-6.683394351620373e-06,-3.5024309872842977e-06,-4.158600052727618e-06,-2.0684359230134335e-06,2.7831912051965413e-07,1.3002466471602063e-06,-1.6023727231973989e-06,-4.810927127218525e-06,-6.491577257888113e-06,-2.9104333611662445e-06,-3.226572667042052e-06,-6.954229353636777e-06,-1.1579517353308254e-06,-7.36848191455339e-06,-1.0459859354733048e-06,-3.5706009713375197e-06,-6.5757695590331995e-06,-1.0313265418775458e-06,-2.1511710927584087e-06,-2.9742561261026993e-06,-5.487620324072775e-06,-2.4310435994068523e-06,-6.4008168620951245e-06,-2.304658727500164e-06,-4.130040988175589e-06,1.368540685982885e-06,-8.142918209301843e-06,3.95488375440227e-06,-2.5651498243758286e-06,-5.428412931333169e-06,-3.1812086164424066e-06,-9.286378642204429e-07,-3.6271787079255035e-06,-1.1774249389493463e-06,5.9430048493383505e-06,-4.259927394931949e-06,5.042352479304564e-07,-2.453879449734207e-06,1.0584409152179697e-06,1.7827666809493043e-06,1.746409413571491e-06,3.6619290513065866e-06,-2.705585999391849e-07,-2.080484338473048e-06,6.919694166598688e-06,2.7225965379898207e-06,4.140123807242461e-06,4.298569002830126e-06,3.41688515666463e-06,7.158604860093982e-06,9.244826758201676e-06,2.7653683390934636e-06,1.7143785418292627e-06,7.042916302697519e-06,5.591423013836979e-06,9.622301222606595e-06,3.833971088326043e-06,1.0197537902874583e-05,9.866341806382482e-06,1.0093258865853783e-05,6.342019849511389e-06,9.40116830200926e-06,2.8602447861446e-06,1.0031811609460102e-05,3.5272631350426404e-06,1.0639090072828161e-05,6.903002464334979e-06,9.40061203502162e-06,5.062311576498305e-06,1.1783377105588995e-05,1.1457848751131469e-05,6.793500834630683e-06,7.566938682383055e-06,4.387385091024449e-06,6.172146500935011e-06,9.473845958873806e-06,1.1234309788349437e-05,1.0817809468280428e-05,9.441943387379213e-06,1.1777135208855028e-05,1.4794530216950384e-05,1.1613405300727542e-05,1.3416862939709712e-05,8.073783708519198e-06,1.0702970477559768e-05,1.2176575404365317e-05,1.0554493394542825e-05,4.2479254567785135e-06,9.621347142447053e-06,8.347020694267272e-06,5.735496547352458e-06,8.845478147682271e-06,7.898900332642124e-06,1.2205976991043182e-05,9.552771433202467e-06,6.3100829708897825e-06,3.969527398973711e-06,9.869771501654386e-06,7.58851282108746e-06,5.6812920467483675e-06,3.335664476432549e-06,7.098345509256456e-06,3.389339740651025e-06,3.4667808762607054e-06,7.801090661404449e-06,8.275999686252118e-06,8.83351795458023e-06,5.88873826375777e-07,5.581726707407855e-06,9.577636479586834e-06,4.069253959519039e-06,1.4217289420812974e-06,1.5793081296925367e-06,5.187979340264148e-06,7.71557300182455e-06,4.045010663092735e-06,6.167078304944445e-06,4.802937855820078e-06,2.8681543965639563e-06,2.928099781299913e-06,-1.3126670861146107e-08,3.922148479281148e-06,5.531780034650682e-06,3.3057853240523613e-07,-9.091307069697779e-07,1.4693913279373957e-06,1.936001967500609e-06,-2.412824138869948e-06,3.076198699224917e-06,7.62268550014218e-06,3.1214702501773623e-06,4.831255713534437e-06,4.0893480627302195e-06,2.095860705951406e-06,-1.215924545342287e-06,9.344280202848435e-07,7.271135671739329e-06,1.206114390767292e-06,3.6040006757016174e-06,6.368240373815808e-06,8.191727729137108e-06,6.073572859365514e-06,7.095461212764693e-06,1.0910919831081334e-05,2.099905900425382e-06,1.113626161444462e-05,7.953627560019596e-06,1.6785570333315412e-06,7.919373591974829e-06,4.5066080369179196e-06,6.030140283539928e-06,7.4818129537417205e-06,7.477543085700602e-06,2.194943453781515e-06,4.357540606691463e-06,6.161875004816229e-06,1.1000538605386878e-05,3.734902758233835e-06,8.838258606571195e-06,7.157364142689011e-06,9.524506828539218e-06,8.792364179743889e-06,9.216376240932362e-06,9.285165318979084e-06,1.0359732682264134e-05,1.0984730772014792e-05,9.535436084303421e-06,6.626180872359727e-06,8.681330605689498e-06,3.675841275267029e-06,9.801665851241534e-06,9.758933639805955e-06,6.610332027299684e-06,7.496695220462223e-06,1.4262385592963809e-05,4.899778926520679e-06,7.308374607321349e-06,6.37712835189218e-06,7.87805428158097e-06,6.45577964408012e-06,4.375010832514788e-06,7.30210690931839e-06,8.330368657763598e-06,3.044694676852069e-06,3.4057452269658647e-06,3.152059713507026e-06,1.6454242575978148e-06,2.453067307077593e-06,4.219114039467168e-06,4.089854111090362e-06,1.4747976655816204e-06,9.735715968124139e-06,4.005020550597836e-06,2.235258698678777e-06,8.446089639440152e-07,5.446435065945172e-06,-1.9785450213196003e-06,5.677624503502266e-06,1.1314004919437652e-06,4.626991090304907e-06,-1.7072087776900217e-06,2.103537342331487e-06,3.2706242078330034e-06,4.134105665846701e-06,-6.982946160007031e-07,2.3267065429610706e-06,-1.6930528724394433e-06,4.882030969984979e-06,1.8852539347136904e-06,-2.9994715715782386e-06,9.033949021116254e-07,-2.618555580060916e-06,-2.1688692450991345e-07,-1.073509972273458e-06,6.881443005981307e-07,2.627636079837847e-06,-1.3357454747379624e-06,-4.572303618068039e-06,-2.253458809969541e-06,4.048009354953161e-07,1.6753895129401817e-06,4.240929950053585e-06,4.991976236541144e-06,-3.37913128693404e-06,-1.7680412702576425e-06,-1.0280978082495379e-06,-1.5081306568853446e-07,4.813192754011389e-06,5.31676086632598e-06,2.805729021096884e-06,-8.533838842635303e-07,3.5131047370000215e-08,-1.5693388421259572e-06,1.8125727642018635e-06,1.8968812193581102e-06,-4.578888958450778e-06,2.65818838859052e-06,6.621648933820396e-07,1.7379581100281628e-06,4.974148415856514e-06,3.905678031581341e-06,3.1619470674982408e-06,3.524448341693973e-06,1.6913595448211678e-06,-1.1743363939979307e-06,1.511393943231572e-06,-2.8942992514646877e-06,-3.830237064842156e-06,9.281875188036184e-07,-5.886522396382371e-06,-2.268832313217007e-06,1.3719816781996852e-06,-8.802767288146519e-06,2.885863759339002e-07,6.221493823925875e-06,5.084614451758459e-06,4.4114154747183685e-06,-1.1426089027198007e-06,3.0042264351162496e-06,5.649728986170273e-06,-2.0521142948594536e-07,2.3540366526414362e-06,-1.1036539773989385e-06,2.873244948271916e-06,4.398598240112397e-06,5.649712838384358e-07,5.001199984266415e-06,3.5890351618182506e-06,1.0220611479852887e-07,6.254592753059743e-06,2.593156012747246e-06,4.6293861192649115e-06,6.0299186264684085e-06,8.847151887955984e-06,4.901097608687578e-06,3.0661402647524296e-06,3.7590648890378443e-06,2.596823150822717e-06,0
